MARCA;MODELO;ANO
Audi;A3 Sed. P.Plus 1.4 25anos Flex TFSI Tip.;ERRO
Audi;A3 Sed. P. Plus Tech 1.4 Flex TFSI Tip.;ERRO
Audi;A3 Sed. Ambition 2.0 TSFI 220cv S-tronic;ERRO
Audi;A3 Cabriolet Perfor. 2.0 TFSI S-tronic;ERRO
Audi;A3 Cabriolet Ambition 2.0 TFSI S-tronic;ERRO
Audi;A3 1.8 Turbo 5p Mec.;ERRO
Audi;A3 1.8 Turbo 3p Mec.;ERRO
Audi;A3 1.8 Turbo 5p Aut.;ERRO
Audi;A3 1.8 Turbo 3p Aut.;ERRO
Audi;A3 1.8 Turbo 180cv 5p Aut./ Tip.;ERRO
Audi;A3 1.8 Turbo 180cv 5p Mec.;ERRO
Audi;A3 1.8 Turbo 180cv 3p Mec.;ERRO
Audi;A3 1.8 5p Mec.;ERRO
Audi;A3 1.8 5p Aut.;ERRO
Audi;A4 1.8 Turbo;ERRO
Audi;A4 1.8 Tip./ Multitronic Turbo;ERRO
Audi;A4 1.8 Avant Turbo Tip./ Multitronic;ERRO
Audi;A4 1.8 Avant Turbo Mec.;ERRO
Fiat;Fiorino Furgão EVO 1.4 Flex 8V 2p;32000 Gasolina
Fiat;Fiorino Furgão EVO 1.4 Flex 8V 2p;2021 Gasolina
Fiat;Fiorino Furgão EVO 1.4 Flex 8V 2p;2020 Gasolina
Fiat;Fiorino Furgão EVO 1.4 Flex 8V 2p;2019 Gasolina
Fiat;Fiorino Furgão EVO 1.4 Flex 8V 2p;2018 Gasolina
Fiat;Fiorino Furgão EVO 1.4 Flex 8V 2p;2017 Gasolina
Fiat;Fiorino Furgão EVO 1.4 Flex 8V 2p;2016 Gasolina
Fiat;Fiorino Furgão EVO 1.4 Flex 8V 2p;2015 Gasolina
Fiat;Fiorino Furgão EVO 1.4 Flex 8V 2p;2014 Gasolina
Audi;E-TRON Sportback Perf. Aut. (Elétrico);32000 Gasolina
Audi;E-TRON Sportback Perf. Aut. (Elétrico);2020 Gasolina
Audi;A4 1.8  Mec.;2001 Gasolina
Audi;A4 1.8  Mec.;2000 Gasolina
Audi;A4 1.8  Mec.;1999 Gasolina
Audi;A4 1.8  Mec.;1998 Gasolina
Audi;A4 1.8  Mec.;1997 Gasolina
Audi;A4 1.8  Mec.;1996 Gasolina
Audi;A4 1.8  Mec.;1995 Gasolina
Audi;A8 4.2 Quattro Tiptronic;2013 Gasolina
Audi;A8 4.2 Quattro Tiptronic;2012 Gasolina
Audi;A8 4.2 Quattro Tiptronic;2011 Gasolina
Audi;A8 4.2 Quattro Tiptronic;2008 Gasolina
Audi;A8 4.2 Quattro Tiptronic;2007 Gasolina
Audi;A8 4.2 Quattro Tiptronic;2006 Gasolina
Audi;A8 4.2 Quattro Tiptronic;2005 Gasolina
Audi;A8 4.2 Quattro Tiptronic;2004 Gasolina
Audi;A8 4.2 Quattro Tiptronic;2003 Gasolina
Audi;A8 4.2 Quattro Tiptronic;2002 Gasolina
Audi;A8 4.2 Quattro Tiptronic;2001 Gasolina
Audi;A8 4.2 Quattro Tiptronic;2000 Gasolina
Audi;E-TRON Sportb. Perf.Black Aut.(Elétrico);32000 Gasolina
Audi;E-TRON Sportb. Perf.Black Aut.(Elétrico);2020 Gasolina
Fiat;Idea ESSENCE Dualogic 1.6 Flex 16V 5p;2016 Gasolina
Fiat;Idea ESSENCE Dualogic 1.6 Flex 16V 5p;2015 Gasolina
Fiat;Idea ESSENCE Dualogic 1.6 Flex 16V 5p;2014 Gasolina
Fiat;Idea ESSENCE Dualogic 1.6 Flex 16V 5p;2013 Gasolina
Fiat;Idea ESSENCE Dualogic 1.6 Flex 16V 5p;2012 Gasolina
Fiat;Idea ESSENCE Dualogic 1.6 Flex 16V 5p;2011 Gasolina
Fiat;Fiorino Pick-Up LX (todas);1998 Gasolina
Fiat;Fiorino Pick-Up LX (todas);1997 Gasolina
Fiat;Fiorino Pick-Up LX (todas);1996 Gasolina
Fiat;Fiorino Pick-Up LX (todas);1995 Gasolina
Fiat;Fiorino Pick-Up LX (todas);1994 Gasolina
Fiat;Fiorino Pick-Up LX (todas);1993 Gasolina
Fiat;Fiorino Pick-Up LX (todas);1992 Gasolina
Fiat;Fiorino Pick-Up LX (todas);1991 Gasolina
Fiat;Fiorino Pick-Up LX (todas);1990 Gasolina
Fiat;Fiorino Pick-Up LX (todas);1989 Gasolina
Fiat;Fiorino Pick-Up LX (todas);1988 Gasolina
Audi;A4 2.0 16V TFSI 200/ 214cv Multitronic;2011 Gasolina
Audi;A4 2.0 16V TFSI 200/ 214cv Multitronic;2010 Gasolina
Audi;A4 2.0 16V TFSI 200/ 214cv Multitronic;2009 Gasolina
Audi;A4 2.0 16V TFSI 200/ 214cv Multitronic;2008 Gasolina
Audi;A4 2.0 16V TFSI 200/ 214cv Multitronic;2007 Gasolina
Fiat;Palio EL 1.5 mpi 2p e 4p;ERRO
Fiat;Marea HLX 2.4 mpi 20V 4p Aut.;ERRO
Audi;A4 2.0 Avant TFSI 183/180cv Multitroni;ERRO
Fiat;Marea SX 1.8 16V 4p;ERRO
Fiat;Palio ESSENCE 1.6 Flex 16V 5p;ERRO
Fiat;Marea SX 1.6 mpi 16V 106cv 4p;ERRO
Audi;A4 2.4 30V Mec.;ERRO
Fiat;Marea HLX 2.4 mpi 20V 4p Mec.;ERRO
Fiat;Idea ESSENCE SUBLIME 1.6 Flex 16V 5p;ERRO
Fiat;Marea Weekend City 4p;ERRO
Fiat;Marea SX 2.0 20V 4p;ERRO
Audi;A4 1.8 Avant Mec.;ERRO
Fiat;Marea Weekend ELX 2.0 20V 4p;ERRO
Audi;A4 2.4 30V Avant Tip./Multitronic;ERRO
Fiat;Marea Weekend ELX 1.8 mpi 16V 132cv 4p;ERRO
Fiat;Marea HLX 2.0 20V 4p;ERRO
Fiat;Grand Siena 1.4 EVO Flex 8V 4p;ERRO
Fiat;Fiorino Pick-Up 1.0;ERRO
Fiat;Marea Weekend HLX 2.0 20V 4p;ERRO
Fiat;Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p;ERRO
GM - Chevrolet;COBALT LT 1.4 8V FlexPower/EconoFlex 4p;ERRO
GM - Chevrolet;COBALT LT 1.8 8V Econo.Flex 4p Aut.;ERRO
GM - Chevrolet;COBALT LT 1.8 8V Econo.Flex 4p Mec.;ERRO
GM - Chevrolet;D-20 S / El Caminho 3.9/4.0 CD T.Dies;ERRO
Kia Motors;Sportage Grand 2.0 8V TB-IC Diesel;ERRO
Kia Motors;Sportage Targa 2.0 16V;ERRO
Lexus;NX-300h Dynamic 2.5 16V Aut.(Hybrid);ERRO
Audi;A5 Sportb. Perf. 2.0 TFSI Quat. S-tronic;ERRO
Audi;A5 3.2 FSI V6 24V 269cv Quattro Tiptroni;ERRO
Audi;A4 Prestige Plus 2.0 TFSI 190cv S tronic;ERRO
Audi;A4 Prestige 2.0 TFSI 190cv S-tronic;ERRO
Audi;A4 Perfor. Black 2.0 TFSI Quat. S tronic;ERRO
Audi;A4 Limited Edition 2.0 TFSI S tronic;ERRO
Audi;A4 Launch Edition 2.0 TFSI 190cv S troni;ERRO
Audi;A4 Avant Prest. Plus 2.0 TFSI S-tronic;ERRO
Audi;A4 Avant Lim. Ed. 2.0 TFSI S tronic;ERRO
Audi;A4 Attraction 2.0 TFSI 190cv S tronic;ERRO
Audi;A4 Ambition 2.0 TFSI Quattro S tronic;ERRO
Audi;A4 3.2 FSI Cabriolet 24V 255cv Multitron;ERRO
Audi;A4 Ambiente 2.0 TFSI 190cv S tronic;ERRO
Audi;A4 3.2 FSI Avant 24V Quattro S Tronic;ERRO
Audi;A4 3.2 FSI Avant 24V 255cv Multitronic;ERRO
Audi;A4 3.2 FSI 24V 255cv Multitronic;ERRO
Audi;A4 3.2 FSI 24V 269cv Quattro Tiptronic;ERRO
Audi;A4 3.0 Cabriolet 30V 218cv Multitronic;ERRO
Audi;A4 3.0 Avant 30V 218cv Quattro Tiptronic;ERRO
Audi;A4 3.0 Avant 30V 218cv Multitronic 5p;ERRO
Audi;A4 3.0 30V 218cv Multitronic 4p;ERRO
Audi;A4 2.8 V6 30V  Quattro Tiptronic;ERRO
Audi;A4 2.8 Avant V6 30V Tiptronic;ERRO
Audi;A4 2.8 Avant V6 30V Quattro Tiptronic;ERRO
Audi;A4 2.8 Avant V6 30V Quattro Mec.;ERRO
Audi;A4 2.8 Avant V6 30V Mec.;ERRO
Audi;A4 2.8 Avant V6 12V;ERRO
Audi;A4 2.8 30V Mec.;ERRO
Audi;A4 2.8;ERRO
Audi;A4 2.4 V6 30V Quattro Tiptronic;ERRO
Audi;A4 2.4 V6 30V Quattro Mec.;ERRO
Audi;A4 2.4 Avant V6 30V Quattro Tiptronic;ERRO
Audi;A4 2.4 30V Tip./Multitronic;ERRO
Audi;A4 2.4 Avant V6 30V Quattro Mec.;ERRO
Audi;A4 2.0 Avant TFSI 200/214cv Multitron.;ERRO
Audi;A4 2.4 30V Avant Mec.;ERRO
Audi;A4 2.0 Avant Ambie. 2.0 16V TFSi S tron.;ERRO
Audi;A4 2.0 Avant 16V TFSI Quattro Stronic;ERRO
Audi;A4 2.0 20V 130cv Multitronic 4p;ERRO
Audi;A4 2.0 16V TFSI 183/180cv Multitronic;ERRO
Audi;A4 2.0 16V TFSI Quattro Stronic;ERRO
Fiat;Fiorino Pick-Up 1.5 i.e./1.3/1.5/HD;ERRO
Fiat;Fiorino Furgão Work. HARD 1.4 Flex 8V 2p;ERRO
Fiat;Fiorino Furgão Celeb. EVO 1.4 Flex 8V 2p;ERRO
Fiat;Fiorino Furgão 1.5 mpi / i.e.;ERRO
Fiat;Fiorino Furgão 1.0;ERRO
Fiat;Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex;ERRO
Fiat;Elba Weekend 1.5 i.e. 2p e 4p;ERRO
Fiat;Ducato-15 2.8 Furgão TB Diesel;ERRO
Fiat;Ducato-10 Furgão 2.5 Diesel;ERRO
Fiat;Ducato Van 2.5  Diesel;ERRO
Fiat;Ducato Vip Bus 2.3 16V Diesel;ERRO
Fiat;Ducato Multi Long. 2.3 T.Alto ME Diesel;ERRO
Fiat;Ducato Mult/ Vetrato 2.8 T.Baixo TB Dies;ERRO
Fiat;Ducato Multi 2.3 16V Diesel;ERRO
Fiat;Ducato Mult/ Vetrato 2.8 T.Alto TB Dies.;ERRO
Fiat;Ducato Minibus Comfort 2.3 16v Diesel;ERRO
Fiat;Ducato Minibus 2.8 Diesel;ERRO
Fiat;Ducato Minibus 2.8 Turbo Diesel;ERRO
Fiat;Ducato Minibus 2.3 T.Alto ME Diesel;ERRO
Fiat;Ducato Minibus 2.3 ME Diesel;ERRO
Fiat;Ducato Minibus 2.3 16V Diesel;ERRO
Fiat;Ducato MaxiMulti 2.3 16V Diesel;ERRO
Fiat;Ducato MaxiCargo/Furgão Maxi 2.8 TB Dies;ERRO
Fiat;Ducato MaxiCargo 2.3 16V Diesel;ERRO
Fiat;Ducato Maxi. Long. 2.3 T.Alto ME Diesel;ERRO
Fiat;Ducato Maxi. Curta 2.3 T.Alto ME Diesel;ERRO
Fiat;Ducato Furgão Maxi 2.8 Diesel;ERRO
Fiat;Ducato Executivo 2.3 16V Diesel;ERRO
Fiat;Ducato Combinato 2.8 Turbo Diesel;ERRO
Fiat;Ducato Combinato 2.8 Diesel;ERRO
Fiat;Ducato Chassi 2.3 16V Diesel;ERRO
Fiat;Ducato Combinato 2.3 ME Diesel;ERRO
Fiat;Ducato Cargo Médio 2.3 16V Diesel;ERRO
Fiat;Ducato Cargo Longo 2.3 ME Diesel;ERRO
Fiat;Ducato Cargo Curto 2.3 ME Diesel;ERRO
Fiat;Ducato Cargo Curto 2.3 16V Diesel;ERRO
Fiat;Ducato Cargo 2.8 Curto/Longo TB Diesel;ERRO
Fiat;Doblo HLX 1.8 mpi Flex 5p;ERRO
Fiat;Doblo EX 1.3 Fire 16V 80cv 4/5p;ERRO
Fiat;Doblo ESSENCE 1.8 Flex 16V 5p;ERRO
Fiat;Doblo ELX 1.8 mpi 8V Flex;ERRO
Fiat;Doblo ELX 1.8 mpi 8V 103cv;ERRO
Fiat;Doblo ELX 1.4 mpi Fire Flex 8V 4p;ERRO
Fiat;Doblo ELX 1.6 16V 4/5p;ERRO
Fiat;Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p;ERRO
Fiat;Doblo Cargo 1.8 mpi 8V 103cv;ERRO
Fiat;Doblo Cargo 1.3 Fire 16V 4/5p;ERRO
Fiat;Doblo Cargo 1.6 16V 4/5p;ERRO
Fiat;Doblo Adventure/ Adv.ER 1.8 mpi 8V 103cv;ERRO
Fiat;Doblo ATTRACTIVE 1.4 Fire Flex 8V 5p;ERRO
Fiat;Doblo Adv/Adv TRYON/LOCKER 1.8 Flex;ERRO
Fiat;Doblo Adv.Ext./Adv.Ext.Loc. 1.8 16V Flex;ERRO
Fiat;Doblo Adv. XINGU 1.8 Flex 16V 5p;ERRO
Fiat;Doblo Adv. XINGU LOCKER 1.8 Flex 16V 5p;ERRO
Fiat;Doblo  Cargo 1.4 mpi Fire Flex 8V 3p;ERRO
Fiat;Doblo  1.4 mpi Fire Flex  8V 4p;ERRO
Fiat;CRONOS PRECISION 1.8 16V Flex Aut.;ERRO
Fiat;CRONOS PRECISION 1.8 16V Flex Mec.;ERRO
Fiat;CRONOS HGT 1.8 16V Flex Aut.;ERRO
Fiat;CRONOS DRIVE GSR 1.3 8V Flex;ERRO
Fiat;CRONOS DRIVE 1.8 16V Flex Aut.;ERRO
Fiat;CRONOS DRIVE 1.3 8V Flex;ERRO
Fiat;CRONOS 1.8 16V Flex Aut. (PCD);ERRO
Fiat;CRONOS 1.3 8V Flex;ERRO
Fiat;Coupe 16V;ERRO
Fiat;Bravo WOLVERINE 1.8 Flex 16V 5p;ERRO
Fiat;Cinquecento 0.7;ERRO
Fiat;Bravo WOLVERINE 1.8 Dualogic Flex 16V 5p;ERRO
Fiat;Bravo T-JET 1.4 16V Turbo 5p;ERRO
Fiat;Bravo SX 1.6;ERRO
Fiat;Bravo SPORTING 1.8 Flex 16V 5p;ERRO
Fiat;Bravo SPORTING 1.8 Dualogic Flex 16V 5p;ERRO
Fiat;Bravo ESSENCE Dualogic 1.8 Flex 16V 5p;ERRO
Fiat;Bravo ESSENCE 1.8 Flex 16V 5p;ERRO
Fiat;Bravo BlackMotion 1.8 Flex 16v 5p;ERRO
Fiat;Bravo BlackMotion 1.8 Dualogic Flex 5p;ERRO
Fiat;Bravo ABSOLUTE Dualogic 1.8 Flex 16V 5p;ERRO
Fiat;Bravo ABSOLUTE 1.8 Flex 16V 5p;ERRO
Fiat;Brava SX 1.6 16V 4p;ERRO
Fiat;Brava HGT 1.8 mpi 16V  4p;ERRO
Fiat;Brava ELX  1.6 16V 4p;ERRO
Fiat;ARGO TREKKING 1.8 16V Flex Aut.;ERRO
Fiat;ARGO PRECISION 1.8 16V Flex Mec.;ERRO
Fiat;ARGO TREKKING 1.3 8V Flex;ERRO
Fiat;ARGO PRECISION 1.8 16V Flex Aut.;ERRO
Fiat;ARGO HGT 1.8 16V Flex Mec.;ERRO
Fiat;ARGO HGT 1.8 16V Flex Aut.;ERRO
Fiat;ARGO DRIVE GSR 1.3 8V Flex;ERRO
Fiat;ARGO DRIVE 1.3 8V Flex;ERRO
Fiat;ARGO DRIVE 1.0 6V Flex;ERRO
Fiat;ARGO 1.0 6V Flex.;ERRO
Fiat;500 Sport Air 1.4 16V/1.4 Flex Mec.;ERRO
Fiat;500 Sport Air 1.4 16V/1.4 Flex 16V Aut.;ERRO
Fiat;500 SPORT 1.4 16V 100cv Mec.;ERRO
Fiat;500 SPORT 1.4 16V 100cv  Dualogic;ERRO
Fiat;500 Lounge Air 1.4/ 1.4 Flex 16V Aut.;ERRO
Fiat;500 LOUNGE 1.4 16V 100cv Dualogic;ERRO
Fiat;500 LOUNGE 1.4 16V 100cv  Mec.;ERRO
Fiat;500 Cult 1.4 Flex 8V EVO Mec.;ERRO
Fiat;500 Cult 1.4 Flex 8V EVO Dualogic;ERRO
Fiat;500 Cabrio Flex 1.4 8V Mec.;ERRO
Fiat;500 Cabrio/500 Coupe Gucci/Flex 1.4 Aut.;ERRO
Fiat;500 Cabrio Dualogic Flex 1.4 8V;ERRO
Fiat;500 ABARTH MULTIAIR 1.4 TB 16V 3p;ERRO
Fiat;147 Pick-Up (todas);ERRO
Fiat;147 Furgão (todos);ERRO
Fiat;147 C/ CL;ERRO
Ford;Windstar LX;ERRO
Ford;Windstar GL;ERRO
Ford;Versailles GL 2.0i / 2.0 2p e 4p;ERRO
Ford;Versailles GL 1.8i / 1.8 2p e 4p;ERRO
Ford;Versailles Ghia 2.0i / 2.0 2p e 4p;ERRO
Ford;Verona S 2.0i 4p;ERRO
Ford;Verona LX 1.8 (Modelo antigo);ERRO
Ford;Verona LX 1.6 (Modelo antigo);ERRO
Ford;Verona GLX 2.0i / 2.0 4p;ERRO
Ford;Verona GLX 1.8i / 1.8 4p;ERRO
Ford;Verona GLX 1.8 (Modelo antigo);ERRO
Ford;Verona GL 1.8i / LX 1.8i 4p;ERRO
Ford;Verona Ghia 2.0i 4p;ERRO
Ford;TRANSIT Van 3550 2.4 TDCI 14lug. Diesel;ERRO
Ford;TRANSIT Van 3550 2.2 TDCI 14/16lug. Dies;ERRO
Ford;TRANSIT Furgão 3330 2.4 TDCI Curto Dies.;ERRO
Ford;TRANSIT Furgão 3550 2.4 TDCI Longo Dies.;ERRO
Ford;TRANSIT Furgão 2.2 TDCI Longo Jumbo Dies;ERRO
Ford;TRANSIT Furgão 2.2 TDCI Longa Diesel;ERRO
Ford;TRANSIT Furgão 2.2 TDCI Curto Diesel;ERRO
Ford;TRANSIT Chassi 2.4 TDCI Diesel;ERRO
Ford;TRANSIT Chassi 2.2 TDCI Diesel;ERRO
Ford;Thunderbird SC 3.8 V6;ERRO
Ford;TERRITORY Titanium 1.5 GTDi EcoBo. Aut.;ERRO
Ford;TERRITORY SEL 1.5 GTDi EcoBoost Aut.;ERRO
Ford;Taurus SHO 3.0 V6;ERRO
Ford;Taurus LX SW 3.0 V6 24V;ERRO
Ford;Taurus L/LX 3.0 V6;ERRO
Ford;Taurus GL SW 3.0 V6 24V;ERRO
Ford;Taurus GL 3.0 V6;ERRO
Ford;Royale GL 2.0/2.0i 2p e 4p;ERRO
Ford;Royale GL 1.8/1.8i  2p e 4p;ERRO
Ford;Royale Ghia 2.0/2.0i 2p e 4p;ERRO
Ford;Ranger XLT Limit./L.Cent. 2.8 CD TB Dies;ERRO
Ford;Ranger XLT 4.0 4x4 CS;ERRO
Ford;Ranger XLT 4.0 4x4 CE;ERRO
Ford;Ranger XLT 4.0 4x4 CD;ERRO
Ford;Ranger XLT 4.0 4x2 CS;ERRO
Ford;Ranger XLT 4.0 12v V6 210cv 4x4 CE Repow;ERRO
Ford;Ranger XLT 4.0 4x2 CE;ERRO
Ford;Ranger XLT 4.0 12v V6 210cv 4x4 CD Repow;ERRO
Ford;Ranger XLT 3.2 20V 4x4 CD Diesel Aut.;ERRO
Ford;Ranger XLT 3.2 20V 4x4 CD Diesel;ERRO
Ford;Ranger XLT 3.0 PSE 163cv 4x4 CD TB Dies.;ERRO
Ford;Ranger XLT 3.0 PSE 163cv 4x2 CD TB Dies.;ERRO
Ford;Ranger XLT 2.8 8v 135cv 4x4 CE TB Diesel;ERRO
Ford;Ranger XLT 2.8 8v 135cv 4x4 CD TB Diesel;ERRO
Ford;Ranger XLT 2.8 8v 135cv 4x2 CD TB Diesel;ERRO
Ford;Ranger XLT 2.5 4x4 CE TB Diesel;ERRO
Ford;Ranger XLT 2.5 4x4 CS TB Diesel;ERRO
Ford;Ranger XLT 2.5 4x2 CS Diesel;ERRO
Ford;Ranger XLT 2.5 4x4 CD Diesel;ERRO
Ford;Ranger XLT 2.5 4x2 CE Diesel;ERRO
Ford;Ranger XLT 2.5 4x2 CD Diesel;ERRO
Ford;Ranger XLT 2.5 16V 4x2 CD Flex;ERRO
Ford;Ranger XLT 2.3 CS;ERRO
Ford;Ranger XLT 2.3 16V 150cv CD Repower.;ERRO
Ford;Ranger XLS SPORT 2.3 16V 150cv CS;ERRO
Ford;Ranger XLS 3.2 20V 4x4 CS Diesel;ERRO
Ford;Ranger XLS 3.2 20V 4x4 CD Diesel Mec.;ERRO
Ford;Ranger XLS 3.0 PSE Storm 4x4 CD TB Dies.;ERRO
Ford;Ranger XLS 3.2 20V 4x4 CD Diesel Aut.;ERRO
Ford;Ranger XLS 3.0 PSE 163cv 4x4 CD TB Dies.;ERRO
Ford;Ranger XLS 3.0 PSE 163cv 4x2 CS TB Dies.;ERRO
Ford;Ranger XLS 3.0 PSE 163cv 4x2 CD TB Dies.;ERRO
Ford;Ranger XLS 2.8/2.8 Storm  4x4 CD TB Dies;ERRO
Ford;Ranger XLS 2.8 8V 135cv 4x4 CS TB Diesel;ERRO
Ford;Ranger XLS 2.8 8V 135cv 4x2 CS TB Diesel;ERRO
Ford;Ranger XLS 2.8 8V 135cv 4x2 CD TB Diesel;ERRO
Ford;Ranger XLS 2.5 16V 4x2 CS Flex;ERRO
Ford;Ranger XLS 2.5 16V 4x2 CD Flex;ERRO
Ford;Ranger XLS 2.3 16V 145cv/150cv 4x2 CS;ERRO
Ford;Ranger XLS 2.3 16V 145cv/150cv 4x2 CD;ERRO
Ford;Ranger XLS 2.2 4x4 CD Diesel Mec.;ERRO
Ford;Ranger XLS 2.2 4x4 CD Diesel Aut.;ERRO
Ford;Ranger XLS 2.2 4x2 CD Diesel Mec.;ERRO
Ford;Ranger XLS 2.2 4x2 CD Diesel Aut.;ERRO
Ford;Ranger XL 4.0 CS;ERRO
Ford;Ranger XL 4.0 12v V6 210cv 4x2 CS Repow.;ERRO
Ford;Ranger XL 3.0 PSE 163cv 4x4 CS TB Diesel;ERRO
Ford;Ranger XL 3.0 PSE 163cv 4x4 CD TB Diesel;ERRO
Ford;Ranger XL 3.0 PSE 163cv 4x2 CS TB Diesel;ERRO
Ford;Ranger XL 3.0 PSE 163cv 4x2 CD TB Diesel;ERRO
Ford;Ranger XL 2.8 8v 135cv 4x4 CS TB Diesel;ERRO
Ford;Ranger XL 2.8 8v 135cv 4x4 CE TB Diesel;ERRO
Ford;Ranger XL 2.8 8v 135cv 4x4 CD TB Diesel;ERRO
Ford;Ranger XL 2.8 8v 135cv 4x2 CS TB Diesel;ERRO
Ford;Ranger XL 2.8 8v 135cv 4x2 CD TB Diesel;ERRO
Ford;Ranger XL 2.8 8v 135cv 4x2 CE TB Diesel;ERRO
Ford;Ranger XL 2.3 CS;ERRO
Ford;Ranger XL 2.3 16v 137cv 4x2 CS Repower.;ERRO
Ford;Ranger XL 2.3 16v 137cv 4x2 CE Repower.;ERRO
Ford;Ranger XL 2.3 16v 137cv 4x2 CD Repower.;ERRO
Ford;Ranger XL 2.2 4x4 CS Diesel Mec.;ERRO
Ford;Ranger XL 2.2 4x4 CD Diesel Mec.;ERRO
Ford;Ranger TROPIVAN XLT 3.0 PSE 4x4 TB Dies.;ERRO
Ford;Ranger TROPIVAN XLT 3.0 PSE 4x2 TB Dies.;ERRO
Ford;Ranger TROPIVAN XLT 2.3 16V 150cv;ERRO
Ford;Ranger TROPIVAN 3.2 20V 4X4 TB Diesel;ERRO
Ford;Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.;ERRO
Ford;Ranger TROPIVAN 2.5 16V 4X2 Flex;ERRO
Ford;Ranger TROPICAB 3.2 20V 4X4 TB Diesel;ERRO
Ford;Ranger TROPICAB 2.5 16V 4X2 Flex;ERRO
Ford;Ranger STX 4.0 CS/ CE;ERRO
Ford;Ranger Storm 3.2 20V 4x4 CD Diesel Aut.;ERRO
Ford;Ranger SPORTRAC 2.2 16V 4x4 CD Dies Aut.;ERRO
Ford;Ranger SPORT 2.5 Flex 16V 4x2 CS;ERRO
Ford;Ranger Splash CS;ERRO
Ford;Ranger Splash CE;ERRO
Ford;Ranger Limited 3.2 20V 4x4 CD Aut. Dies.;ERRO
Ford;Ranger Limited 3.0 PSE 4x4 CD TB Diesel;ERRO
Ford;Ranger Limited 2.5 16V 4x2 CD Flex;ERRO
Ford;Ranger Limited 2.3 150cv CD;ERRO
Ford;Ranger 2.5i CS;ERRO
Ford;Ranger 2.5i CE;ERRO
Ford;Ranger 2.5i CD;ERRO
Ford;Ranger 2.5 4x4 TB Diesel;ERRO
Ford;Ranger 2.5 4x4 CE TB Diesel;ERRO
Ford;Ranger 2.5 4x4 CD TB Diesel;ERRO
Ford;Ranger 2.5 4x2 TB Diesel;ERRO
Ford;Ranger 2.5 4x2 CE Diesel;ERRO
Ford;Ranger 2.5 4x2 CD TB Diesel;ERRO
Ford;Probe GT 2.5 V6;ERRO
Ford;Probe 2.0/2.2;ERRO
Ford;Pampa S 1.8;ERRO
Ford;Pampa L 1.8i / 1.8;ERRO
Ford;Pampa L 1.6;ERRO
Ford;Pampa GL 1.6/ 1.8;ERRO
Ford;Pampa Ghia 1.6/1.8/DUO;ERRO
Ford;Pampa 4x4 Jeep GL / L 1.6;ERRO
Ford;Mustang GT V8 Conversível;ERRO
Ford;Mustang GT V8;ERRO
Ford;Mustang GT Premium 5.0 V8;ERRO
Ford;Mustang Cobra 5.7 V8;ERRO
Ford;Mustang Black Shadow 5.0 V8;ERRO
Ford;Mustang 3.8 V6 Conv.;ERRO
Ford;Mustang 3.8 V6;ERRO
Ford;Mondeo GLX 2.0i SW Mec./ Aut.;ERRO
Ford;Mondeo GLX 2.0 16V 4p Aut;ERRO
Ford;Mondeo GLX 2.0 4p e 5p;ERRO
Ford;Mondeo Ghia 2.5 V6 Mec;ERRO
Ford;Mondeo Ghia 2.5 V6 Aut;ERRO
Ford;Mondeo Ghia 2.0 16V 143cv 4p Aut;ERRO
Ford;Mondeo Ghia 2.0 16V 143cv 4p Mec;ERRO
Ford;Mondeo CLX 2.0i SW Mec;ERRO
Ford;Mondeo CLX 2.0i SW Aut;ERRO
Ford;Mondeo CLX 2.0i 4p Mec;ERRO
Ford;Mondeo CLX 2.0i 4p Aut;ERRO
Ford;Mondeo CLX 1.8 4p e 5p;ERRO
Ford;Mondeo CLX 1.8i SW;ERRO
Ford;Ka+ Sedan 1.5 SEL 16V Flex 4p;ERRO
Ford;Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p;ERRO
Ford;Ka+ Sedan 1.0 SEL TiCVT Flex 4p;ERRO
Ford;Ka+ Sedan 1.5 ADVANCED 16V Flex 4p;ERRO
Ford;Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p;ERRO
Ford;Ka XR 1.6 MPI 8V;ERRO
Ford;Ka TRAIL 1.5 16V Flex Mec. 5p;ERRO
Ford;Ka TRAIL 1.0 12V Flex Mec. 5p;ERRO
Ford;Ka Tecno 1.0i 8v Zetec Rocam;ERRO
Ford;Ka Street 1.0i;ERRO
Ford;Ka Sport 1.6 8V Flex 3p;ERRO
Ford;Ka SEL 1.5 16V Flex 5p;ERRO
Ford;Ka MP3 1.6 MPI 8V 95cv;ERRO
Ford;Ka MP3 1.0 MPI 8V 65cv;ERRO
Ford;Ka Image 1.0i;ERRO
Ford;Ka GL Image 1.0i/ 1.0i Zetec Rocam;ERRO
Ford;Ka GL 1.0i Zetec Rocam;ERRO
Ford;Ka CLX 1.3i 3p;ERRO
Ford;Ka Black 1.6 MPI 8v 95cv;ERRO
Ford;Ka Black 1.0 MPI 8v 65cv;ERRO
Ford;Ka Action 1.6 MPI 8V 95cv;ERRO
Ford;Ka 1.6 TECNO 8V Flex 3p;ERRO
Ford;Ka 1.6 8V Flex 3p;ERRO
Ford;Ka 1.5 TITANIUM 12V Flex 5p Aut.;ERRO
